0	187	1
0	188	3
0	189	3
0	190	3
0	191	1
0	192	0
0	193	2
0	194	2
0	195	1
0	196	3
0	197	1
0	198	0
0	199	2
1	0	0
1	1	1
1	2	1
1	3	3
1	4	0
1	5	1
1	6	0
1	7	0
1	8	2
1	9	2
1	10	0
1	11	3
1	12	1
1	13	3
1	14	0
1	15	3
1	16	0
1	17	1
1	18	1
1	19	3
1	20	1
1	21	2
1	22	3
1	23	2
1	24	1
1	25	2
1	26	3
1	27	0
1	28	0
1	29	1
1	30	3
1	31	3
1	32	2
1	33	3
1	34	0
1	35	3
1	36	1
1	37	3
1	38	0
1	39	1
1	40	0
1	41	2
1	42	0
1	43	0
1	44	3
1	45	3
1	46	1
1	47	1
1	48	3
1	49	0
1	50	0
1	51	1
1	52	2
1	53	3
1	54	3
1	55	0
1	56	2
1	57	0
1	58	2
1	59	3
1	60	3
1	61	1
1	62	1
1	63	3
1	64	3
1	65	1
1	66	2
1	67	3
1	68	2
1	69	0
1	70	2
1	71	1
1	72	0
1	73	3
1	74	1
1	75	1
1	76	1
1	77	3
1	78	0
1	79	0
1	80	1
1	81	3
1	82	3
1	83	3
1	84	1
1	85	1
1	86	2
1	87	0
1	88	1
1	89	1
1	90	1
1	91	1
1	92	2
1	93	3
1	94	2
1	95	2
1	96	0
1	97	2
1	98	3
1	99	1
1	100	2
1	101	0
1	102	3
1	103	3
1	104	1
1	105	2
1	106	1
1	107	2
1	108	0
1	109	1
1	110	1
1	111	2
1	112	0
1	113	2
1	114	3
1	115	1
1	116	2
1	117	0
1	118	1
1	119	0
1	120	1
1	121	2
1	122	1
1	123	3
1	124	1
1	125	2
1	126	0
1	127	2
1	128	0
1	129	1
1	130	0
1	131	2
1	132	0
1	133	1
1	134	0
1	135	3
1	136	3
1	137	2
1	138	1
1	139	2
1	140	2
1	141	3
1	142	2
1	143	0
1	144	3
1	145	1
1	146	1
1	147	3
1	148	3
1	149	3
1	150	3
1	151	3
1	152	1
1	153	3
1	154	0
1	155	1
1	156	0
1	157	1
1	158	1
1	159	3
1	160	0
1	161	2
1	162	2
1	163	1
1	164	0
1	165	1
1	166	0
1	167	1
1	168	0
1	169	1
1	170	2
1	171	1
1	172	1
1	173	2
1	174	2
1	175	2
1	176	1
1	177	3
1	178	3
1	179	0
1	180	3
1	181	1
1	182	2
1	183	3
1	184	0
1	185	1
1	186	1
1	187	0
1	188	3
1	189	3
1	190	3
1	191	3
1	192	1
1	193	1
1	194	0
1	195	1
1	196	1
1	197	0
1	198	1
1	199	1
2	0	2
2	1	1
2	2	0
2	3	1
2	4	0
2	5	2
2	6	2
2	7	1
2	8	2
2	9	2
2	10	3
2	11	1
2	12	0
2	13	3
2	14	0
2	15	2
2	16	2
2	17	1
2	18	0
2	19	2
2	20	1
2	21	3
2	22	3
2	23	1
2	24	2
2	25	2
2	26	1
2	27	2
2	28	0
2	29	2
2	30	0
2	31	0
2	32	0
2	33	2
2	34	1
2	35	2
2	36	3
2	37	3
2	38	0
2	39	3
2	40	2
2	41	3
2	42	3
2	43	0
2	44	0
2	45	1
2	46	3
2	47	2
2	48	2
2	49	2
2	50	1
2	51	1
2	52	2
2	53	3
2	54	0
2	55	3
2	56	2
2	57	1
2	58	1
2	59	3
2	60	2
2	61	0
2	62	3
2	63	2
2	64	0
2	65	1
2	66	0
2	67	2
2	68	2
2	69	2
2	70	2
2	71	1
2	72	3
2	73	3
2	74	1
2	75	1
2	76	0
2	77	1
2	78	0
2	79	3
2	80	3
2	81	1
2	82	0
2	83	1
2	84	1
2	85	3
2	86	1
2	87	2
2	88	1
2	89	2
2	90	2
2	91	1
2	92	1
2	93	2
2	94	2
2	95	3
2	96	1
2	97	0
2	98	2
2	99	3
2	100	1
2	101	1
2	102	0
2	103	1
2	104	3
2	105	2
2	106	2
2	107	2
2	108	3
2	109	0
2	110	2
2	111	3
2	112	1
2	113	1
2	114	0
2	115	1
2	116	1
2	117	0
2	118	0
2	119	3
2	120	3
2	121	1
2	122	3
2	123	1
2	124	0
2	125	3
2	126	2
2	127	3
2	128	0
2	129	0
2	130	1
2	131	3
2	132	0
2	133	2
2	134	1
2	135	1
2	136	2
2	137	1
2	138	0
2	139	3
2	140	1
2	141	0
2	142	2
2	143	0
2	144	3
2	145	1
2	146	2
2	147	2
2	148	0
2	149	2
2	150	3
2	151	3
2	152	1
2	153	2
2	154	3
2	155	0
2	156	1
2	157	2
2	158	0
2	159	1
2	160	3
2	161	2
2	162	1
2	163	2
2	164	1
2	165	2
2	166	2
2	167	3
2	168	1
2	169	3
2	170	2
2	171	1
2	172	1
2	173	2
2	174	2
2	175	0
2	176	0
2	177	3
2	178	1
2	179	0
2	180	0
2	181	3
2	182	0
2	183	1
2	184	3
2	185	2
2	186	2
2	187	2
2	188	3
2	189	2
2	190	3
2	191	2
2	192	0
2	193	0
2	194	1
2	195	1
2	196	0
2	197	2
2	198	2
2	199	3
3	0	2
3	1	0
3	2	3
3	3	0
3	4	3
3	5	0
3	6	1
3	7	0
3	8	2
3	9	0
3	10	1
3	11	1
3	12	0
3	13	3
3	14	1
3	15	3
3	16	1
3	17	3
3	18	1
3	19	3
3	20	2
3	21	2
3	22	0
3	23	3
3	24	2
3	25	0
3	26	1
3	27	1
3	28	3
3	29	1
3	30	3
3	31	0
3	32	0
3	33	3
3	34	3
3	35	1
3	36	0
3	37	2
3	38	2
3	39	3
3	40	2
3	41	2
3	42	1
3	43	1
3	44	2
3	45	3
3	46	0
3	47	3
3	48	3
3	49	1
3	50	3
3	51	0
3	52	1
3	53	1
3	54	3
3	55	2
3	56	3
3	57	2
3	58	1
3	59	2
3	60	1
3	61	0
3	62	2
3	63	3
3	64	3
3	65	1
3	66	3
3	67	1
3	68	2
3	69	1
3	70	1
3	71	1
3	72	2
3	73	1
3	74	2
3	75	2
3	76	3
3	77	1
3	78	1
3	79	2
3	80	0
3	81	1
3	82	0
3	83	0
3	84	1
3	85	3
3	86	3
3	87	1
3	88	1
3	89	1
3	90	0
3	91	3
3	92	2
3	93	2
3	94	2
3	95	0
3	96	3
3	97	2
3	98	0
3	99	3
3	100	0
3	101	0
3	102	3
3	103	0
3	104	3
3	105	1
3	106	0
3	107	0
3	108	0
3	109	1
3	110	3
3	111	2
3	112	3
3	113	0
3	114	1
3	115	0
3	116	0
3	117	0
3	118	0
3	119	0
3	120	3
3	121	0
3	122	3
3	123	2
3	124	3
3	125	2
3	126	1
3	127	3
3	128	0
3	129	0
3	130	1
3	131	1
3	132	1
3	133	1
3	134	3
3	135	2
3	136	2
3	137	3
3	138	3
3	139	1
3	140	2
3	141	3
3	142	0
3	143	1
3	144	0
3	145	1
3	146	3
3	147	3
3	148	1
3	149	3
3	150	3
3	151	1
3	152	2
3	153	1
3	154	1
3	155	2
3	156	0
3	157	0
3	158	3
3	159	0
3	160	0
3	161	0
3	162	0
3	163	0
3	164	2
3	165	2
3	166	2
3	167	0
3	168	1
3	169	3
3	170	3
3	171	1
3	172	2
3	173	2
3	174	0
3	175	2
3	176	3
3	177	0
3	178	2
3	179	0
3	180	2
3	181	2
3	182	3
3	183	3
3	184	2
3	185	3
3	186	2
3	187	1
3	188	0
3	189	0
3	190	0
3	191	0
3	192	0
3	193	0
3	194	0
3	195	0
3	196	0
3	197	0
3	198	0
3	199	0
4	0	0
4	1	0
4	2	0
4	3	0
4	4	0
4	5	0
4	6	0
4	7	0
4	8	0
4	9	0
4	10	0
4	11	0
4	12	0
4	13	0
4	14	0
4	15	0
4	16	0
4	17	0
4	18	0
4	19	0
4	20	0
4	21	0
4	22	0
4	23	0
4	24	0
4	25	0
4	26	0
4	27	0
4	28	0
4	29	0
4	30	0
4	31	0
4	32	0
4	33	0
4	34	0
4	35	0
4	36	0
4	37	0
4	38	0
4	39	0
4	40	0
4	41	0
4	42	0
4	43	0
4	44	0
4	45	0
4	46	0
4	47	0
4	48	0
4	49	0
4	50	0
4	51	0
4	52	0
4	53	0
4	54	0
4	55	0
4	56	0
4	57	0
4	58	0
4	59	0
4	60	0
4	61	0
4	62	0
4	63	0
4	64	0
4	65	0
4	66	0
4	67	0
4	68	0
4	69	0
4	70	0
4	71	0
4	72	0
4	73	0
4	74	0
4	75	0
4	76	0
4	77	0
4	78	0
4	79	0
4	80	0
4	81	0
4	82	0
4	83	0
4	84	0
4	85	0
4	86	0
4	87	0
4	88	0
4	89	0
4	90	0
4	91	0
4	92	0
4	93	0
4	94	0
4	95	0
4	96	0
4	97	0
4	98	0
4	99	0
4	100	0
4	101	0
4	102	0
4	103	0
4	104	0
4	105	0
4	106	0
4	107	0
4	108	0
4	109	0
4	110	0
4	111	0
4	112	0
4	113	0
4	114	0
4	115	0
4	116	0
4	117	0
4	118	0
4	119	0
4	120	0
4	121	0
4	122	0
4	123	0
4	124	0
4	125	0
4	126	0
4	127	0
4	128	0
4	129	0
4	130	0
4	131	0
4	132	0
4	133	0
4	134	0
4	135	0
4	136	0
4	137	0
4	138	0
4	139	0
4	140	0
4	141	0
4	142	0
4	143	0
4	144	0
4	145	0
4	146	0
4	147	0
4	148	0
4	149	0
4	150	0
4	151	0
4	152	0
4	153	0
4	154	0
4	155	0
4	156	0
4	157	0
4	158	0
4	159	0
4	160	0
4	161	0
4	162	0
4	163	0
4	164	0
4	165	0
4	166	0
4	167	0
4	168	0
4	169	0
4	170	0
4	171	0
4	172	0
4	173	0
4	174	0
4	175	0
4	176	0
4	177	0
4	178	0
4	179	0
4	180	0
4	181	0
4	182	0
4	183	0
4	184	0
4	185	0
4	186	0
4	187	0
4	188	0
4	189	0
4	190	0
4	191	0
4	192	0
4	193	0
4	194	0
4	195	0
4	196	0
4	197	0
4	198	0
4	199	0
5	0	0
5	1	0
5	2	0
5	3	0
5	4	0
5	5	0
5	6	0
5	7	0
5	8	0
5	9	0
5	10	0
5	11	0
5	12	0
5	13	0
5	14	0
5	15	0
5	16	0
5	17	0
5	18	0
5	19	0
5	20	0
5	21	0
5	22	0
5	23	0
5	24	0
5	25	0
5	26	0
5	27	0
5	28	0
5	29	0
5	30	0
5	31	0
5	32	0
5	33	0
5	34	0
5	35	0
5	36	0
5	37	0
5	38	0
5	39	0
5	40	0
5	41	0
5	42	0
5	43	0
5	44	0
5	45	0
5	46	0
5	47	0
5	48	0
5	49	0
5	50	0
5	51	0
5	52	0
5	53	0
5	54	0
5	55	0
5	56	0
5	57	0
5	58	0
5	59	0
5	60	0
5	61	0
5	62	0
5	63	0
5	64	0
5	65	0
5	66	0
5	67	0
5	68	0
5	69	0
5	70	0
5	71	0
5	72	0
5	73	0
5	74	0
5	75	0
5	76	0
5	77	0
5	78	0
5	79	0
5	80	0
5	81	0
5	82	0
5	83	0
5	84	0
5	85	0
5	86	0
5	87	0
5	88	0
5	89	0
5	90	0
5	91	0
5	92	0
5	93	0
5	94	0
5	95	0
5	96	0
5	97	0
5	98	0
5	99	0
5	100	0
5	101	0
5	102	0
5	103	0
5	104	0
5	105	0
5	106	0
5	107	0
5	108	0
5	109	0
5	110	0
5	111	0
5	112	0
5	113	0
5	114	0
5	115	0
5	116	0
5	117	0
5	118	0
5	119	0
5	120	0
5	121	0
5	122	0
5	123	0
5	124	0
5	125	0
5	126	0
5	127	0
5	128	0
5	129	0
5	130	0
5	131	0
5	132	0
5	133	0
5	134	0
5	135	0
5	136	0
5	137	0
5	138	0
5	139	0
5	140	0
5	141	0
5	142	0
5	143	0
5	144	0
5	145	0
5	146	0
5	147	0
5	148	0
5	149	0
5	150	0
5	151	0
5	152	0
5	153	0
5	154	0
5	155	0
5	156	0
5	157	0
5	158	0
5	159	0
5	160	0
5	161	0
5	162	0
5	163	0
5	164	0
5	165	0
5	166	0
5	167	0
5	168	0
5	169	0
5	170	0
5	171	0
5	172	0
5	173	0
5	174	0
5	175	0
5	176	0
5	177	0
5	178	0
5	179	0
5	180	0
5	181	0
5	182	0
5	183	0
5	184	0
5	185	0
5	186	0
5	187	0
5	188	0
5	189	0
5	190	0
5	191	0
5	192	0
5	193	0
5	194	0
5	195	0
5	196	0
5	197	0
5	198	0
5	199	0
6	0	0
6	1	0
6	2	0
6	3	0
6	4	0
6	5	0
6	6	0
6	7	0
6	8	0
6	9	0
6	10	0
6	11	0
6	12	0
6	13	0
6	14	0
6	15	0
6	16	0
6	17	0
6	18	0
6	19	0
6	20	0
6	21	0
6	22	0
6	23	0
6	24	0
6	25	0
6	26	0
6	27	0
6	28	0
6	29	0
6	30	0
6	31	0
6	32	0
6	33	0
6	34	0
6	35	0
6	36	0
6	37	0
6	38	0
6	39	0
6	40	0
6	41	0
6	42	0
6	43	0
6	44	0
6	45	0
6	46	0
6	47	0
6	48	0
6	49	0
6	50	0
6	51	0
6	52	0
6	53	0
6	54	0
6	55	0
6	56	0
6	57	0
6	58	0
6	59	0
6	60	0
6	61	0
6	62	0
6	63	0
6	64	0
6	65	0
6	66	0
6	67	0
6	68	0
6	69	0
6	70	0
6	71	0
6	72	0
6	73	0
6	74	0
6	75	0
6	76	0
6	77	0
6	78	0
6	79	0
6	80	0
6	81	0
6	82	0
6	83	0
6	84	0
6	85	0
6	86	0
6	87	0
6	88	0
6	89	0
6	90	0
6	91	0
6	92	0
6	93	0
6	94	0
6	95	0
6	96	0
6	97	0
6	98	0
6	99	0
6	100	0
6	101	0
6	102	0
6	103	0
6	104	0
6	105	0
6	106	0
6	107	0
6	108	0
6	109	0
6	110	0
6	111	0
6	112	0
6	113	0
6	114	0
6	115	0
6	116	0
6	117	0
6	118	0
6	119	0
6	120	0
6	121	0
6	122	0
6	123	0
6	124	0
6	125	0
6	126	0
6	127	0
6	128	0
6	129	0
6	130	0
6	131	0
6	132	0
6	133	0
6	134	0
6	135	0
6	136	0
6	137	0
6	138	0
6	139	0
6	140	0
6	141	0
6	142	0
6	143	0
6	144	0
6	145	0
6	146	0
6	147	0
6	148	0
6	149	0
6	150	0
6	151	0
6	152	0
6	153	0
6	154	0
6	155	0
6	156	0
6	157	0
6	158	0
6	159	0
6	160	0
6	161	0
6	162	0
6	163	0
6	164	0
6	165	0
6	166	0
6	167	0
6	168	0
6	169	0
6	170	0
6	171	0
6	172	0
6	173	0
6	174	0
6	175	0
6	176	0
6	177	0
6	178	0
6	179	0
6	180	0
6	181	0
6	182	0
6	183	0
6	184	0
6	185	0
6	186	0
6	187	0
6	188	0
6	189	0
6	190	0
6	191	0
6	192	0
6	193	0
6	194	0
6	195	0
6	196	0
6	197	0
6	198	0
6	199	0
7	0	0
7	1	0
7	2	0
7	3	0
7	4	0
7	5	0
7	6	0
7	7	0
7	8	0
7	9	0
7	10	0
7	11	0
7	12	0
7	13	0
7	14	0
7	15	0
7	16	0
7	17	0
7	18	0
7	19	0
7	20	0
7	21	0
7	22	0
7	23	0
7	24	0
7	25	0
7	26	0
7	27	0
7	28	0
7	29	0
7	30	0
7	31	0
7	32	0
7	33	0
7	34	0
7	35	0
7	36	0
7	37	0
7	38	0
7	39	0
7	40	0
7	41	0
7	42	0
7	43	0
7	44	0
7	45	0
7	46	0
7	47	0
7	48	0
7	49	0
7	50	0
7	51	0
7	52	0
7	53	0
7	54	0
7	55	0
7	56	0
7	57	0
7	58	0
7	59	0
7	60	0
7	61	0
7	62	0
7	63	0
7	64	0
7	65	0
7	66	0
7	67	0
7	68	0
7	69	0
7	70	0
7	71	0
7	72	0
7	73	0
7	74	0
7	75	0
7	76	0
7	77	0
7	78	0
7	79	0
7	80	0
7	81	0
7	82	0
7	83	0
7	84	0
7	85	0
7	86	0
7	87	0
7	88	0
7	89	0
7	90	0
7	91	0
7	92	0
7	93	0
7	94	0
7	95	0
7	96	0
7	97	0
7	98	0
7	99	0
7	100	0
7	101	0
7	102	0
7	103	0
7	104	0
7	105	0
7	106	0
7	107	0
7	108	0
7	109	0
7	110	0
7	111	0
7	112	0
7	113	0
7	114	0
7	115	0
7	116	0
7	117	0
7	118	0
7	119	0
7	120	0
7	121	0
7	122	0
7	123	0
7	124	0
7	125	0
7	126	0
7	127	0
7	128	0
7	129	0
7	130	0
7	131	0
7	132	0
7	133	0
7	134	0
7	135	0
7	136	0
7	137	0
7	138	0
7	139	0
7	140	0
7	141	0
7	142	0
7	143	0
7	144	0
7	145	0
7	146	0
7	147	0
7	148	0
7	149	0
7	150	0
7	151	0
7	152	0
7	153	0
7	154	0
7	155	0
7	156	0
7	157	0
7	158	0
7	159	0
7	160	0
7	161	0
7	162	0
7	163	0
7	164	0
7	165	0
7	166	0
7	167	0
7	168	0
7	169	0
7	170	0
7	171	0
7	172	0
7	173	0
7	174	0
7	175	0
7	176	0
7	177	0
7	178	0
7	179	0
7	180	0
7	181	0
7	182	0
7	183	0
7	184	0
7	185	0
7	186	0
7	187	0
7	188	0
7	189	0
7	190	0
7	191	0
7	192	0
7	193	0
7	194	0
7	195	0
7	196	0
7	197	0
7	198	0
7	199	0
8	0	0
8	1	0
8	2	0
8	3	0
8	4	0
8	5	0
8	6	0
8	7	0
8	8	0
8	9	0
8	10	0
8	11	0
8	12	0
8	13	0
8	14	0
8	15	0
8	16	0
8	17	0
8	18	0
8	19	0
8	20	0
8	21	0
8	22	0
8	23	0
8	24	0
8	25	0
8	26	0
8	27	0
8	28	0
8	29	0
8	30	0
8	31	0
8	32	0
8	33	0
8	34	0
8	35	0
8	36	0
8	37	0
8	38	0
8	39	0
8	40	0
8	41	0
8	42	0
8	43	0
8	44	0
8	45	0
8	46	0
8	47	0
8	48	0
8	49	0
8	50	0
8	51	0
8	52	0
8	53	0
8	54	0
8	55	0
8	56	0
8	57	0
8	58	0
8	59	0
8	60	0
8	61	0
8	62	0
8	63	0
8	64	0
8	65	0
8	66	0
8	67	0
8	68	0
8	69	0
8	70	0
8	71	0
8	72	0
8	73	0
8	74	0
8	75	0
8	76	0
8	77	0
8	78	0
8	79	0
8	80	0
8	81	0
8	82	0
8	83	0
8	84	0
8	85	0
8	86	0
8	87	0
8	88	0
8	89	0
8	90	0
8	91	0
8	92	0
8	93	0
8	94	0
8	95	0
8	96	0
8	97	0
8	98	0
8	99	0
8	100	0
8	101	0
8	102	0
8	103	0
8	104	0
8	105	0
8	106	0
8	107	0
8	108	0
8	109	0
8	110	0
8	111	0
8	112	0
8	113	0
8	114	0
8	115	0
8	116	0
8	117	0
8	118	0
8	119	0
8	120	0
8	121	0
8	122	0
8	123	0
8	124	0
8	125	0
8	126	0
8	127	0
8	128	0
8	129	0
8	130	0
8	131	0
8	132	0
8	133	0
8	134	0
8	135	0
8	136	0
8	137	0
8	138	0
8	139	0
8	140	0
8	141	0
8	142	0
8	143	0
8	144	0
8	145	0
8	146	0
8	147	0
8	148	0
8	149	0
8	150	0
8	151	0
8	152	0
8	153	0
8	154	0
8	155	0
8	156	0
8	157	0
8	158	0
8	159	0
8	160	0
8	161	0
8	162	0
8	163	0
8	164	0
8	165	0
8	166	0
8	167	0
8	168	0
8	169	0
8	170	0
8	171	0
8	172	0
8	173	0
8	174	0
8	175	0
8	176	0
8	177	0
8	178	0
8	179	0
8	180	0
8	181	0
8	182	0
8	183	0
8	184	0
8	185	0
8	186	0
8	187	0
8	188	0
8	189	0
8	190	0
8	191	0
8	192	0
8	193	0
8	194	0
8	195	0
8	196	0
8	197	0
8	198	0
8	199	0
9	0	0
9	1	0
9	2	0
9	3	0
9	4	0
9	5	0
9	6	2
9	7	3
9	8	2
9	9	0
9	10	0
9	11	2
9	12	0
9	13	1
9	14	2
9	15	1
9	16	3
9	17	1
9	18	2
9	19	1
9	20	3
9	21	3
9	22	1
9	23	1
9	24	0
9	25	1
9	26	0
9	27	3
9	28	1
9	29	0
9	30	1
9	31	1
9	32	1
9	33	1
9	34	0
9	35	1
9	36	0
9	37	2
9	38	1
9	39	3
9	40	0
9	41	1
9	42	1
9	43	2
9	44	1
9	45	0
9	46	2
9	47	3
9	48	2
9	49	0
9	50	3
9	51	0
9	52	2
9	53	2
9	54	0
9	55	3
9	56	0
9	57	2
9	58	1
9	59	1
9	60	1
9	61	0
9	62	0
9	63	1
9	64	0
9	65	0
9	66	0
9	67	1
9	68	3
9	69	0
9	70	2
9	71	0
9	72	3
9	73	2
9	74	0
9	75	1
9	76	0
9	77	3
9	78	1
9	79	2
9	80	0
9	81	0
9	82	2
9	83	0
9	84	0
9	85	3
9	86	0
9	87	3
9	88	3
9	89	2
9	90	1
9	91	0
9	92	0
9	93	2
9	94	0
9	95	2
9	96	0
9	97	0
9	98	1
9	99	2
9	100	0
9	101	3
9	102	3
9	103	2
9	104	1
9	105	1
9	106	3
9	107	3
9	108	2
9	109	3
9	110	3
9	111	2
9	112	2
9	113	1
9	114	1
9	115	2
9	116	0
9	117	1
9	118	2
9	119	3
9	120	2
9	121	0
9	122	0
9	123	3
9	124	1
9	125	0
9	126	0
9	127	3
9	128	3
9	129	1
9	130	0
9	131	0
9	132	3
9	133	2
9	134	1
9	135	3
9	136	2
9	137	0
9	138	0
9	139	1
9	140	1
9	141	3
9	142	1
9	143	0
9	144	1
9	145	3
9	146	0
9	147	3
9	148	1
9	149	0
9	150	3
9	151	1
9	152	2
9	153	0
9	154	2
9	155	2
9	156	0
9	157	0
9	158	1
9	159	2
9	160	2
9	161	0
9	162	0
9	163	0
9	164	0
9	165	3
9	166	0
9	167	0
9	168	3
9	169	1
9	170	1
9	171	3
9	172	3
9	173	3
9	174	2
9	175	1
9	176	1
9	177	0
9	178	1
9	179	0
9	180	3
9	181	0
9	182	0
9	183	3
9	184	2
9	185	3
9	186	2
9	187	3
9	188	0
9	189	3
9	190	1
9	191	3
9	192	0
9	193	1
9	194	1
9	195	0
9	196	0
9	197	1
9	198	0
9	199	3
10	0	1
10	1	3
10	2	2
10	3	1
10	4	0
10	5	1
10	6	0
10	7	2
10	8	3
10	9	0
10	10	1
10	11	3
10	12	1
10	13	3
10	14	3
10	15	3
10	16	0
10	17	3
10	18	1
10	19	3
10	20	3
10	21	2
10	22	2
10	23	2
10	24	0
10	25	2
10	26	0
10	27	1
10	28	3
10	29	3
10	30	2
10	31	0
10	32	1
10	33	3
10	34	1
10	35	0
10	36	1
10	37	2
10	38	1
10	39	0
10	40	2
10	41	1
10	42	0
10	43	0
10	44	1
10	45	2
10	46	1
10	47	0
10	48	2
10	49	3
10	50	0
10	51	3
10	52	2
10	53	3
10	54	1
10	55	3
10	56	2
10	57	1
10	58	0
10	59	2
10	60	1
10	61	3
10	62	1
10	63	2
10	64	3
10	65	3
10	66	3
10	67	2
10	68	3
10	69	3
10	70	0
10	71	3
10	72	3
10	73	1
10	74	2
10	75	3
10	76	1
10	77	1
10	78	0
10	79	2
10	80	3
10	81	2
10	82	0
10	83	0
10	84	0
10	85	1
10	86	0
10	87	0
10	88	3
10	89	3
10	90	3
10	91	3
10	92	2
10	93	0
10	94	2
10	95	3
10	96	2
10	97	1
10	98	0
10	99	0
10	100	1
10	101	1
10	102	1
10	103	1
10	104	0
10	105	3
10	106	3
10	107	0
10	108	0
10	109	3
10	110	2
10	111	2
10	112	1
10	113	0
10	114	0
10	115	1
10	116	2
10	117	0
10	118	3
10	119	3
10	120	0
10	121	0
10	122	3
10	123	1
10	124	2
10	125	3
10	126	2
10	127	2
10	128	2
10	129	2
10	130	0
10	131	2
10	132	3
10	133	3
10	134	0
10	135	2
10	136	0
10	137	0
10	138	2
10	139	2
10	140	2
10	141	3
10	142	2
10	143	0
10	144	3
10	145	2
10	146	0
10	147	0
10	148	1
10	149	0
10	150	1
10	151	0
10	152	2
10	153	1
10	154	2
10	155	3
10	156	3
10	157	1
10	158	2
10	159	2
10	160	2
10	161	1
10	162	3
10	163	3
10	164	2
10	165	2
10	166	1
10	167	0
10	168	3
10	169	2
10	170	2
10	171	2
10	172	2
10	173	3
10	174	2
10	175	2
10	176	2
10	177	0
10	178	1
10	179	3
10	180	1
10	181	2
10	182	1
10	183	1
10	184	3
10	185	3
10	186	0
10	187	2
10	188	1
10	189	1
10	190	1
10	191	0
10	192	1
10	193	2
10	194	1
10	195	0
10	196	0
10	197	0
10	198	1
10	199	3
11	0	0
11	1	3
11	2	0
11	3	1
11	4	0
11	5	2
11	6	0
11	7	3
11	8	0
11	9	0
11	10	2
11	11	3
11	12	0
11	13	0
11	14	2
11	15	0
11	16	1
11	17	2
11	18	3
11	19	0
11	20	0
11	21	3
11	22	0
11	23	0
11	24	3
11	25	0
11	26	0
11	27	1
11	28	1
11	29	3
11	30	2
11	31	1
11	32	2
11	33	3
11	34	0
11	35	0
11	36	3
11	37	2
11	38	1
11	39	1
11	40	3
11	41	2
11	42	3
11	43	3
11	44	0
11	45	2
11	46	2
11	47	0
11	48	3
11	49	0
11	50	2
11	51	1
11	52	0
11	53	2
11	54	2
11	55	2
11	56	1
11	57	2
11	58	1
11	59	2
11	60	1
11	61	1
11	62	1
11	63	1
11	64	3
11	65	1
11	66	3
11	67	2
11	68	0
11	69	0
11	70	1
11	71	2
11	72	0
11	73	1
11	74	0
11	75	3
11	76	1
11	77	0
11	78	1
11	79	0
11	80	0
11	81	1
11	82	3
11	83	3
11	84	1
11	85	2
11	86	2
11	87	0
11	88	2
11	89	2
11	90	1
11	91	0
11	92	2
11	93	1
11	94	2
11	95	2
11	96	3
11	97	3
11	98	1
11	99	1
11	100	1
11	101	3
11	102	0
11	103	1
11	104	0
11	105	2
11	106	0
11	107	3
11	108	2
11	109	1
11	110	0
11	111	2
11	112	2
11	113	1
11	114	2
11	115	0
11	116	2
11	117	2
11	118	3
11	119	2
11	120	1
11	121	0
11	122	3
11	123	2
11	124	2
11	125	1
11	126	0
11	127	1
11	128	3
11	129	1
11	130	0
11	131	0
